compound_id,success,message
DEC_3857,True,OK
DEC_0969,True,OK
ACT_028,True,OK
DEC_2764,True,OK
DEC_1226,True,OK
DEC_2283,True,OK
DEC_0476,True,OK
DEC_4704,True,OK
DEC_0291,True,OK
DEC_3244,True,OK
DEC_4739,True,OK
DEC_2408,True,OK
DEC_3360,True,OK
DEC_4536,True,OK
DEC_1561,True,OK
DEC_0619,True,OK
DEC_0692,True,OK
DEC_2226,True,OK
DEC_3574,True,OK
DEC_1281,True,OK
DEC_3551,True,OK
DEC_3543,True,OK
DEC_0954,True,OK
DEC_1780,True,OK
DEC_2406,True,OK
DEC_1255,True,OK
DEC_0362,True,OK
DEC_0690,True,OK
DEC_2882,True,OK
DEC_1818,True,OK
DEC_3696,True,OK
DEC_0450,True,OK
DEC_2616,True,OK
DEC_2376,True,OK
DEC_3818,True,OK
DEC_1762,True,OK
DEC_4013,True,OK
DEC_1273,True,OK
DEC_4058,True,OK
DEC_2227,True,OK
DEC_4046,True,OK
ACT_038,True,OK
DEC_0054,True,OK
DEC_4489,True,OK
DEC_0664,True,OK
DEC_3945,True,OK
DEC_3158,True,OK
DEC_0049,True,OK
DEC_0621,True,OK
DEC_1612,True,OK
DEC_2769,True,OK
DEC_3513,True,OK
DEC_2092,True,OK
DEC_3689,True,OK
DEC_3274,True,OK
DEC_0267,True,OK
DEC_0143,True,OK
DEC_2643,True,OK
DEC_2716,True,OK
DEC_1077,True,OK
DEC_0717,True,OK
DEC_4491,True,OK
DEC_3827,True,OK
DEC_1567,True,OK
DEC_0547,True,OK
DEC_2155,True,OK
DEC_2845,True,OK
DEC_2664,True,OK
DEC_3725,True,OK
DEC_3862,True,OK
DEC_4228,True,OK
DEC_3919,True,OK
DEC_4514,True,OK
DEC_3221,True,OK
DEC_0854,True,OK
DEC_3564,True,OK
DEC_3708,True,OK
DEC_2465,True,OK
DEC_0894,True,OK
DEC_3891,True,OK
DEC_0348,True,OK
DEC_3179,True,OK
DEC_1013,True,OK
DEC_2203,True,OK
DEC_1011,True,OK
DEC_3824,True,OK
DEC_4722,True,OK
DEC_4457,True,OK
DEC_1863,True,OK
DEC_0951,True,OK
DEC_3069,True,OK
DEC_1319,True,OK
DEC_2568,True,OK
DEC_3525,True,OK
DEC_4598,True,OK
DEC_2628,True,OK
DEC_3101,True,OK
DEC_3200,True,OK
DEC_3552,True,OK
DEC_4522,True,OK
DEC_2766,True,OK
DEC_3148,True,OK
DEC_2831,True,OK
DEC_3293,True,OK
DEC_1021,True,OK
DEC_2196,True,OK
DEC_1329,True,OK
DEC_1866,True,OK
DEC_3260,True,OK
DEC_1903,True,OK
DEC_4535,True,OK
DEC_1084,True,OK
DEC_1120,True,OK
DEC_0822,True,OK
DEC_3833,True,OK
DEC_3913,True,OK
DEC_1043,True,OK
DEC_0910,True,OK
DEC_0688,False,Timeout
DEC_2517,True,OK
DEC_0983,True,OK
DEC_1352,True,OK
DEC_2138,True,OK
DEC_1303,True,OK
DEC_2084,True,OK
DEC_3685,True,OK
DEC_4145,True,OK
DEC_1186,True,OK
DEC_2934,True,OK
DEC_4681,True,OK
DEC_4272,True,OK
DEC_4668,True,OK
DEC_3270,True,OK
DEC_0750,True,OK
DEC_2025,True,OK
DEC_0466,True,OK
DEC_0156,True,OK
DEC_3533,True,OK
DEC_3681,True,OK
DEC_1581,True,OK
DEC_2515,True,OK
DEC_1592,True,OK
DEC_0521,True,OK
DEC_1616,True,OK
DEC_1185,True,OK
DEC_4238,True,OK
DEC_2843,True,OK
DEC_0682,True,OK
DEC_3563,True,OK
DEC_2246,True,OK
DEC_0030,True,OK
DEC_0893,False,Timeout
DEC_0506,True,OK
DEC_3167,True,OK
DEC_2048,True,OK
DEC_0599,True,OK
DEC_1868,True,OK
DEC_2685,True,OK
DEC_3294,False,Empty PDBQT
DEC_0833,True,OK
DEC_2266,True,OK
DEC_2270,True,OK
DEC_0988,True,OK
DEC_1844,True,OK
DEC_2821,True,OK
DEC_2873,True,OK
DEC_1161,True,OK
DEC_2291,True,OK
DEC_2972,True,OK
DEC_0349,True,OK
DEC_1257,True,OK
DEC_1409,True,OK
ACT_069,True,OK
DEC_1846,True,OK
DEC_1128,True,OK
DEC_2206,True,OK
DEC_4777,True,OK
DEC_2081,True,OK
DEC_1988,True,OK
DEC_1978,True,OK
DEC_1278,True,OK
DEC_3397,True,OK
DEC_3669,True,OK
DEC_1510,True,OK
DEC_4038,True,OK
DEC_4401,True,OK
DEC_2713,True,OK
DEC_3515,True,OK
DEC_2751,True,OK
DEC_3635,True,OK
DEC_0511,True,OK
DEC_4771,True,OK
DEC_2028,True,OK
DEC_1841,True,OK
DEC_3119,True,OK
DEC_4505,True,OK
DEC_4633,True,OK
DEC_2450,True,OK
DEC_3975,True,OK
DEC_1949,True,OK
DEC_1545,True,OK
DEC_1986,True,OK
DEC_2720,True,OK
DEC_3661,True,OK
DEC_3942,True,OK
DEC_1398,True,OK
DEC_4557,True,OK
DEC_2731,True,OK
DEC_1429,True,OK
DEC_1514,True,OK
DEC_3114,True,OK
DEC_0428,True,OK
DEC_0387,True,OK
DEC_2403,True,OK
DEC_3486,True,OK
DEC_2630,True,OK
DEC_1745,True,OK
DEC_1966,True,OK
DEC_4388,True,OK
DEC_3372,True,OK
DEC_1083,True,OK
DEC_4442,True,OK
DEC_1385,True,OK
DEC_0698,True,OK
DEC_2202,True,OK
DEC_2236,True,OK
DEC_0110,True,OK
DEC_3988,False,Empty PDBQT
DEC_3514,True,OK
DEC_3762,True,OK
DEC_1552,True,OK
DEC_3555,True,OK
DEC_3550,True,OK
DEC_0449,True,OK
DEC_1666,True,OK
DEC_0341,True,OK
DEC_3643,True,OK
DEC_4148,True,OK
DEC_4687,True,OK
DEC_3971,True,OK
DEC_2348,True,OK
DEC_1928,True,OK
DEC_1053,True,OK
DEC_2493,True,OK
DEC_0100,True,OK
DEC_2809,True,OK
DEC_2290,True,OK
DEC_4575,True,OK
DEC_3694,True,OK
DEC_2825,True,OK
DEC_3353,True,OK
DEC_1511,True,OK
DEC_0269,True,OK
DEC_4660,True,OK
DEC_3484,True,OK
DEC_3190,True,OK
DEC_1943,True,OK
DEC_4021,True,OK
DEC_2009,True,OK
DEC_1941,True,OK
DEC_0553,True,OK
DEC_3698,True,OK
DEC_2511,True,OK
DEC_2267,True,OK
DEC_4182,False,Empty PDBQT
DEC_0555,True,OK
DEC_0917,True,OK
DEC_1613,True,OK
DEC_2846,True,OK
DEC_1474,True,OK
DEC_1089,True,OK
DEC_3455,True,OK
DEC_0297,True,OK
DEC_0478,True,OK
DEC_0916,True,OK
DEC_4016,True,OK
DEC_3258,True,OK
DEC_0402,True,OK
DEC_1811,True,OK
DEC_2815,True,OK
DEC_2510,True,OK
DEC_0335,True,OK
DEC_2694,True,OK
DEC_2010,True,OK
DEC_3483,True,OK
DEC_4062,True,OK
DEC_4239,True,OK
DEC_1315,True,OK
DEC_4753,True,OK
DEC_3327,True,OK
DEC_4434,True,OK
DEC_2385,True,OK
DEC_1294,True,OK
DEC_0736,True,OK
DEC_1803,True,OK
DEC_3823,True,OK
DEC_4448,True,OK
DEC_1701,True,OK
DEC_3674,True,OK
DEC_3318,True,OK
DEC_0199,True,OK
DEC_3611,True,OK
DEC_1119,True,OK
DEC_4068,True,OK
DEC_0904,True,OK
DEC_1879,True,OK
DEC_3519,True,OK
DEC_1087,True,OK
DEC_4741,True,OK
DEC_2469,True,OK
DEC_1940,True,OK
DEC_0025,True,OK
DEC_2827,True,OK
DEC_2937,True,OK
DEC_2806,True,OK
DEC_2244,True,OK
DEC_0764,True,OK
DEC_0985,True,OK
DEC_2263,True,OK
DEC_2528,True,OK
DEC_3189,True,OK
DEC_0233,True,OK
DEC_0017,True,OK
DEC_3042,True,OK
DEC_4525,True,OK
DEC_1283,True,OK
DEC_2672,True,OK
DEC_3364,True,OK
DEC_4125,True,OK
DEC_4716,True,OK
DEC_2279,True,OK
DEC_2325,True,OK
DEC_0591,True,OK
DEC_2526,True,OK
DEC_1959,True,OK
DEC_4640,True,OK
DEC_3752,True,OK
DEC_2417,True,OK
DEC_3067,True,OK
DEC_2461,True,OK
DEC_0413,True,OK
DEC_2698,True,OK
DEC_4134,True,OK
DEC_2502,True,OK
DEC_0705,True,OK
DEC_3427,True,OK
DEC_2722,True,OK
DEC_2996,True,OK
DEC_3970,True,OK
DEC_1318,True,OK
DEC_0824,True,OK
DEC_1222,True,OK
DEC_2899,True,OK
DEC_0575,True,OK
DEC_1146,True,OK
DEC_3096,True,OK
DEC_2023,True,OK
DEC_0409,True,OK
DEC_4377,True,OK
DEC_2902,True,OK
DEC_4093,True,OK
DEC_2979,True,OK
DEC_0646,True,OK
DEC_2308,True,OK
DEC_2521,True,OK
DEC_3343,True,OK
DEC_0426,True,OK
DEC_1312,True,OK
DEC_2020,True,OK
DEC_1809,True,OK
DEC_1744,True,OK
DEC_4570,True,OK
DEC_2532,True,OK
DEC_1199,True,OK
DEC_0414,True,OK
DEC_3736,True,OK
DEC_3652,True,OK
DEC_1578,True,OK
DEC_4110,True,OK
DEC_2054,True,OK
DEC_3650,True,OK
DEC_3215,True,OK
DEC_4412,True,OK
DEC_3002,True,OK
DEC_0254,True,OK
DEC_2644,True,OK
DEC_0432,True,OK
DEC_2160,True,OK
DEC_1815,True,OK
DEC_1412,True,OK
DEC_2245,True,OK
DEC_2794,True,OK
DEC_1379,True,OK
DEC_3792,True,OK
DEC_3692,True,OK
DEC_0870,True,OK
DEC_2850,True,OK
DEC_4089,True,OK
DEC_3897,True,OK
DEC_3282,True,OK
DEC_1984,True,OK
DEC_1381,True,OK
DEC_4221,True,OK
DEC_4707,True,OK
DEC_4625,True,OK
DEC_1129,True,OK
DEC_1090,True,OK
DEC_2121,True,OK
DEC_2153,True,OK
DEC_0166,True,OK
DEC_4035,False,Timeout
DEC_1210,False,Timeout
DEC_0260,True,OK
DEC_1724,True,OK
DEC_0608,True,OK
DEC_3058,True,OK
DEC_3061,True,OK
DEC_3506,True,OK
DEC_0403,True,OK
DEC_4481,True,OK
DEC_4146,True,OK
DEC_1070,True,OK
DEC_2407,True,OK
DEC_0779,True,OK
DEC_1728,True,OK
DEC_0967,True,OK
DEC_4488,True,OK
DEC_4592,True,OK
DEC_3304,True,OK
DEC_1486,True,OK
DEC_2021,True,OK
DEC_4416,True,OK
DEC_4116,True,OK
DEC_0007,False,Timeout
DEC_4233,True,OK
DEC_4736,True,OK
DEC_3530,True,OK
DEC_2561,True,OK
DEC_1188,True,OK
DEC_4149,True,OK
DEC_4553,True,OK
DEC_2069,True,OK
DEC_2855,True,OK
DEC_4333,True,OK
DEC_4666,True,OK
DEC_2768,True,OK
DEC_1424,False,Empty PDBQT
DEC_3503,True,OK
DEC_3041,True,OK
DEC_0529,True,OK
DEC_3036,True,OK
DEC_0033,True,OK
DEC_2224,True,OK
DEC_4244,True,OK
DEC_1384,True,OK
DEC_1401,True,OK
DEC_2543,True,OK
DEC_0867,True,OK
DEC_0176,True,OK
DEC_3787,True,OK
DEC_0043,True,OK
DEC_3901,True,OK
DEC_3557,True,OK
DEC_2389,True,OK
DEC_4012,True,OK
DEC_4018,True,OK
DEC_0556,True,OK
DEC_2683,True,OK
DEC_2002,True,OK
DEC_4218,True,OK
DEC_1564,True,OK
DEC_2512,True,OK
DEC_2650,True,OK
DEC_0208,True,OK
DEC_0135,True,OK
DEC_3458,True,OK
DEC_3644,True,OK
DEC_1682,True,OK
DEC_2810,True,OK
DEC_1345,True,OK
DEC_3156,True,OK
DEC_1732,True,OK
DEC_1340,True,OK
DEC_1719,True,OK
DEC_0583,True,OK
DEC_1646,True,OK
DEC_2992,True,OK
DEC_4390,True,OK
DEC_1156,True,OK
DEC_1111,True,OK
DEC_3423,True,OK
DEC_4380,True,OK
DEC_0228,True,OK
DEC_3832,True,OK
DEC_3953,True,OK
DEC_1104,True,OK
DEC_2135,True,OK
DEC_0640,True,OK
DEC_3097,True,OK
DEC_3170,True,OK
DEC_4122,True,OK
DEC_1639,True,OK
DEC_0239,True,OK
DEC_4288,True,OK
DEC_2027,True,OK
DEC_3744,True,OK
DEC_4679,True,OK
DEC_4403,True,OK
DEC_4581,True,OK
DEC_3336,True,OK
DEC_2997,True,OK
DEC_3437,True,OK
DEC_1539,True,OK
DEC_1690,True,OK
DEC_1408,True,OK
DEC_0410,True,OK
DEC_3255,True,OK
DEC_3784,True,OK
DEC_2586,True,OK
DEC_2830,True,OK
DEC_3841,True,OK
DEC_1072,True,OK
DEC_0683,True,OK
DEC_2550,True,OK
DEC_0050,True,OK
DEC_0938,True,OK
DEC_4411,True,OK
DEC_2125,True,OK
DEC_4314,True,OK
DEC_2012,True,OK
DEC_2984,True,OK
DEC_4469,True,OK
DEC_0072,True,OK
DEC_2898,True,OK
DEC_0080,True,OK
DEC_0726,True,OK
DEC_3714,True,OK
DEC_3788,True,OK
DEC_1775,True,OK
DEC_3524,True,OK
DEC_4590,True,OK
DEC_0647,True,OK
DEC_2488,True,OK
DEC_1861,False,Timeout
DEC_2749,True,OK
DEC_1804,True,OK
DEC_2705,True,OK
DEC_3701,True,OK
DEC_3264,True,OK
DEC_3763,True,OK
DEC_2137,True,OK
DEC_3623,True,OK
DEC_0082,True,OK
DEC_0447,True,OK
DEC_3821,True,OK
DEC_2284,True,OK
DEC_3289,True,OK
DEC_3609,True,OK
DEC_2592,True,OK
DEC_0888,True,OK
DEC_1313,True,OK
DEC_0177,True,OK
DEC_4374,True,OK
ACT_067,True,OK
DEC_0939,True,OK
DEC_1430,True,OK
DEC_1485,True,OK
DEC_2504,True,OK
DEC_4426,True,OK
DEC_3957,True,OK
DEC_1500,True,OK
DEC_4127,True,OK
DEC_2170,True,OK
DEC_3501,True,OK
DEC_3062,True,OK
DEC_2129,True,OK
DEC_3406,True,OK
DEC_0178,True,OK
DEC_1378,True,OK
DEC_2045,True,OK
DEC_0251,True,OK
DEC_2638,True,OK
DEC_4405,True,OK
DEC_4767,True,OK
DEC_1607,True,OK
DEC_2238,True,OK
DEC_0886,False,Timeout
DEC_1346,True,OK
DEC_2419,False,Empty PDBQT
ACT_007,True,OK
DEC_3349,True,OK
DEC_1094,True,OK
DEC_0489,True,OK
DEC_0891,True,OK
DEC_2256,True,OK
DEC_2011,True,OK
DEC_2489,True,OK
ACT_068,True,OK
DEC_2096,True,OK
DEC_4644,True,OK
DEC_1948,True,OK
DEC_4003,True,OK
DEC_4589,True,OK
DEC_1773,True,OK
DEC_2452,True,OK
DEC_3668,True,OK
DEC_3940,True,OK
DEC_0877,True,OK
DEC_0096,True,OK
DEC_4517,True,OK
DEC_1134,True,OK
DEC_0874,True,OK
DEC_3944,True,OK
DEC_0356,True,OK
DEC_4213,True,OK
DEC_2062,True,OK
DEC_3893,True,OK
DEC_4080,True,OK
DEC_0513,True,OK
DEC_0784,True,OK
DEC_3100,True,OK
ACT_078,True,OK
DEC_0225,True,OK
DEC_4032,True,OK
DEC_2421,True,OK
DEC_1738,True,OK
DEC_2911,True,OK
DEC_4092,True,OK
DEC_4384,True,OK
DEC_2752,True,OK
DEC_1836,True,OK
DEC_3054,True,OK
DEC_0057,True,OK
DEC_2949,True,OK
DEC_0499,True,OK
DEC_1274,True,OK
DEC_4136,True,OK
DEC_2828,True,OK
DEC_3491,True,OK
DEC_1206,True,OK
DEC_4082,True,OK
DEC_0820,True,OK
DEC_3712,True,OK
DEC_3214,True,OK
DEC_3982,True,OK
DEC_0866,True,OK
DEC_1432,True,OK
DEC_1957,True,OK
DEC_1524,True,OK
DEC_0119,True,OK
DEC_3493,True,OK
DEC_0010,True,OK
DEC_3108,True,OK
DEC_1748,True,OK
DEC_0810,True,OK
DEC_3238,True,OK
DEC_4766,True,OK
DEC_0504,True,OK
DEC_3398,True,OK
DEC_4315,True,OK
DEC_1018,True,OK
DEC_4507,True,OK
DEC_0244,True,OK
DEC_2917,True,OK
DEC_4250,True,OK
DEC_2014,True,OK
DEC_2814,True,OK
DEC_4066,True,OK
DEC_4275,True,OK
DEC_1421,True,OK
DEC_4121,True,OK
DEC_2527,True,OK
DEC_0114,True,OK
DEC_3665,True,OK
DEC_4622,True,OK
DEC_4083,True,OK
DEC_0718,True,OK
DEC_0564,True,OK
DEC_1615,True,OK
DEC_2061,True,OK
DEC_4101,True,OK
DEC_1465,True,OK
DEC_1055,True,OK
DEC_3059,True,OK
DEC_4595,True,OK
DEC_4527,True,OK
DEC_3973,True,OK
DEC_1407,True,OK
DEC_3110,True,OK
DEC_1822,True,OK
DEC_1168,True,OK
DEC_4096,True,OK
DEC_4713,True,OK
DEC_0859,True,OK
DEC_3225,True,OK
DEC_1068,True,OK
DEC_4392,True,OK
DEC_1720,True,OK
DEC_0873,True,OK
DEC_2848,True,OK
DEC_3562,True,OK
DEC_1393,True,OK
DEC_3647,True,OK
DEC_3803,True,OK
DEC_4296,True,OK
DEC_3295,True,OK
DEC_0579,True,OK
DEC_3805,True,OK
DEC_3761,True,OK
DEC_0641,True,OK
DEC_0565,True,OK
DEC_0532,True,OK
DEC_1444,True,OK
DEC_4554,True,OK
DEC_3904,True,OK
DEC_3137,True,OK
DEC_1280,True,OK
DEC_3211,True,OK
DEC_3057,True,OK
DEC_2965,True,OK
DEC_2926,True,OK
DEC_2111,True,OK
DEC_3839,True,OK
DEC_4545,True,OK
DEC_3651,True,OK
DEC_0217,True,OK
DEC_4269,True,OK
DEC_4473,True,OK
DEC_0828,True,OK
DEC_0687,True,OK
DEC_1892,True,OK
DEC_1300,True,OK
DEC_0778,True,OK
DEC_3256,True,OK
DEC_3252,True,OK
DEC_3477,True,OK
ACT_075,True,OK
DEC_3134,True,OK
DEC_1983,True,OK
DEC_1635,True,OK
DEC_3851,True,OK
DEC_3819,True,OK
DEC_0283,True,OK
DEC_2057,True,OK
DEC_2708,True,OK
DEC_3043,True,OK
DEC_3254,True,OK
DEC_4757,True,OK
DEC_0424,True,OK
DEC_3438,True,OK
DEC_3384,True,OK
DEC_1443,True,OK
DEC_2190,True,OK
DEC_4523,True,OK
DEC_3222,True,OK
DEC_2804,True,OK
DEC_2338,True,OK
DEC_0429,True,OK
DEC_1506,True,OK
DEC_4378,True,OK
DEC_3899,True,OK
DEC_2588,True,OK
DEC_3454,True,OK
DEC_1333,True,OK
DEC_0480,True,OK
DEC_4618,True,OK
DEC_2287,True,OK
DEC_0234,True,OK
DEC_3954,True,OK
DEC_0516,True,OK
DEC_2369,True,OK
DEC_3284,True,OK
DEC_2865,True,OK
DEC_0933,True,OK
DEC_1064,True,OK
DEC_1484,True,OK
DEC_2679,True,OK
DEC_2186,True,OK
DEC_0288,True,OK
DEC_3303,True,OK
DEC_4613,True,OK
DEC_1271,True,OK
DEC_2552,True,OK
DEC_4097,True,OK
DEC_4167,True,OK
DEC_2349,True,OK
DEC_2681,False,Empty PDBQT
DEC_1286,True,OK
DEC_1575,True,OK
DEC_1487,True,OK
DEC_3835,True,OK
DEC_1428,True,OK
DEC_1391,True,OK
DEC_0551,True,OK
DEC_2398,True,OK
DEC_2042,True,OK
DEC_3126,True,OK
DEC_4703,True,OK
DEC_1694,True,OK
DEC_2799,True,OK
DEC_0915,True,OK
DEC_4246,True,OK
DEC_0607,True,OK
DEC_2547,True,OK
DEC_4206,True,OK
DEC_0246,True,OK
DEC_2826,True,OK
DEC_1307,True,OK
DEC_0324,True,OK
DEC_1746,True,OK
DEC_0154,True,OK
DEC_4549,True,OK
DEC_1954,True,OK
DEC_1849,True,OK
DEC_4466,True,OK
DEC_1217,True,OK
DEC_0672,True,OK
DEC_2570,True,OK
DEC_2242,True,OK
DEC_1743,True,OK
DEC_0069,True,OK
DEC_3632,True,OK
DEC_3641,True,OK
DEC_2278,True,OK
DEC_1796,True,OK
DEC_1475,True,OK
DEC_1977,True,OK
DEC_2334,True,OK
DEC_3755,True,OK
DEC_3554,True,OK
DEC_4147,True,OK
DEC_0215,True,OK
DEC_1076,True,OK
DEC_4067,True,OK
DEC_0134,True,OK
DEC_0055,True,OK
DEC_3395,True,OK
DEC_1792,True,OK
DEC_1172,True,OK
DEC_0204,True,OK
DEC_3287,True,OK
DEC_1342,True,OK
DEC_0131,True,OK
DEC_4343,True,OK
DEC_1026,True,OK
DEC_1141,True,OK
DEC_2487,True,OK
DEC_3968,True,OK
DEC_4267,True,OK
DEC_0180,True,OK
DEC_1702,True,OK
DEC_0519,True,OK
DEC_1195,True,OK
DEC_4773,True,OK
DEC_4436,True,OK
DEC_2459,True,OK
DEC_4327,True,OK
DEC_2534,True,OK
DEC_3449,True,OK
DEC_2690,True,OK
DEC_1739,True,OK
DEC_3636,True,OK
DEC_3909,True,OK
DEC_2210,True,OK
DEC_3218,True,OK
DEC_1801,True,OK
DEC_1924,True,OK
DEC_2473,True,OK
DEC_3066,True,OK
DEC_0626,True,OK
DEC_3567,True,OK
DEC_2585,True,OK
DEC_3010,True,OK
DEC_4721,True,OK
DEC_0527,True,OK
DEC_2368,True,OK
DEC_0611,True,OK
DEC_0709,True,OK
DEC_0949,True,OK
DEC_0500,True,OK
DEC_0322,True,OK
DEC_3479,True,OK
DEC_3436,True,OK
DEC_2544,True,OK
DEC_2880,True,OK
DEC_1339,True,OK
DEC_1332,True,OK
DEC_3080,True,OK
DEC_4572,True,OK
DEC_1989,True,OK
DEC_3356,True,OK
DEC_0368,True,OK
DEC_4254,True,OK
DEC_1991,True,OK
DEC_0213,True,OK
DEC_0589,True,OK
DEC_3092,True,OK
DEC_1265,True,OK
DEC_3393,True,OK
DEC_4323,True,OK
DEC_3478,True,OK
DEC_1171,True,OK
DEC_3645,True,OK
DEC_0223,True,OK
DEC_2047,True,OK
DEC_3941,True,OK
DEC_2313,True,OK
DEC_1685,True,OK
DEC_0897,True,OK
DEC_0334,False,Timeout
DEC_1689,False,Empty PDBQT
DEC_3935,True,OK
DEC_3399,True,OK
DEC_2725,True,OK
DEC_1785,True,OK
DEC_2432,True,OK
DEC_0604,True,OK
DEC_1231,True,OK
ACT_086,True,OK
DEC_1560,True,OK
DEC_3569,True,OK
DEC_3176,True,OK
DEC_1611,True,OK
DEC_2523,True,OK
DEC_4132,True,OK
DEC_1557,True,OK
DEC_2249,True,OK
DEC_1659,True,OK
DEC_2259,True,OK
DEC_4033,True,OK
DEC_0219,True,OK
DEC_1784,True,OK
DEC_4483,True,OK
DEC_1687,True,OK
DEC_0074,True,OK
DEC_2940,True,OK
DEC_1527,True,OK
DEC_4427,True,OK
DEC_4693,True,OK
DEC_2637,True,OK
DEC_2189,True,OK
DEC_1950,True,OK
DEC_3626,True,OK
DEC_4105,True,OK
DEC_2082,True,OK
DEC_4363,True,OK
DEC_0430,True,OK
DEC_3590,True,OK
DEC_4748,True,OK
DEC_4607,True,OK
DEC_1938,True,OK
DEC_3184,True,OK
DEC_0392,True,OK
DEC_3528,True,OK
DEC_1086,True,OK
DEC_0947,True,OK
DEC_3031,True,OK
DEC_4199,True,OK
DEC_3539,True,OK
DEC_0766,True,OK
DEC_1135,True,OK
DEC_4746,True,OK
ACT_032,True,OK
DEC_0125,True,OK
DEC_2355,True,OK
DEC_1519,True,OK
DEC_0804,True,OK
DEC_0087,True,OK
DEC_1164,True,OK
DEC_4439,True,OK
DEC_2059,True,OK
DEC_4586,True,OK
DEC_2330,True,OK
DEC_4562,True,OK
DEC_2678,True,OK
DEC_1061,True,OK
DEC_0355,True,OK
DEC_1661,True,OK
DEC_4070,True,OK
DEC_0367,True,OK
DEC_1999,True,OK
DEC_2993,True,OK
DEC_0783,True,OK
DEC_1019,True,OK
DEC_1597,True,OK
DEC_3910,True,OK
DEC_4212,True,OK
DEC_4173,True,OK
DEC_1637,True,OK
DEC_2612,True,OK
DEC_1715,True,OK
DEC_1015,True,OK
DEC_0235,True,OK
DEC_2661,True,OK
DEC_4407,True,OK
DEC_2431,True,OK
DEC_2991,True,OK
DEC_4320,True,OK
DEC_0538,True,OK
DEC_0116,True,OK
DEC_0248,True,OK
DEC_2343,True,OK
DEC_4321,True,OK
DEC_3082,True,OK
DEC_4286,True,OK
DEC_2856,True,OK
DEC_1177,True,OK
DEC_1416,True,OK
DEC_0545,True,OK
DEC_1297,True,OK
DEC_4207,True,OK
DEC_1620,True,OK
DEC_1441,True,OK
DEC_0782,True,OK
DEC_4476,True,OK
DEC_3852,True,OK
DEC_3813,True,OK
DEC_0026,True,OK
DEC_3663,True,OK
DEC_4166,True,OK
DEC_4593,True,OK
DEC_3848,True,OK
DEC_1542,True,OK
DEC_2593,True,OK
DEC_2220,True,OK
DEC_4551,True,OK
DEC_3965,True,OK
ACT_026,True,OK
DEC_1338,True,OK
DEC_1292,True,OK
DEC_3603,True,OK
DEC_3023,True,OK
DEC_2779,True,OK
DEC_3866,True,OK
DEC_0639,True,OK
DEC_3719,True,OK
DEC_0996,True,OK
DEC_2741,True,OK
DEC_2595,True,OK
DEC_2395,True,OK
DEC_0008,True,OK
DEC_2181,True,OK
DEC_2533,True,OK
DEC_3747,True,OK
DEC_2414,True,OK
DEC_2447,True,OK
DEC_3253,True,OK
DEC_3614,True,OK
DEC_2198,True,OK
DEC_1658,True,OK
DEC_3207,False,Empty PDBQT
DEC_0827,True,OK
DEC_2252,True,OK
DEC_1042,True,OK
DEC_3024,True,OK
DEC_0371,True,OK
DEC_1406,True,OK
DEC_3308,True,OK
DEC_1335,True,OK
DEC_3536,True,OK
DEC_0819,True,OK
DEC_1876,True,OK
DEC_4386,True,OK
DEC_0534,True,OK
DEC_4645,True,OK
DEC_1979,True,OK
DEC_2268,True,OK
DEC_0325,True,OK
DEC_4295,True,OK
DEC_1180,True,OK
DEC_2360,True,OK
DEC_3677,True,OK
DEC_4179,True,OK
DEC_2854,True,OK
DEC_1633,True,OK
DEC_2974,True,OK
DEC_2626,True,OK
DEC_1349,True,OK
DEC_3804,True,OK
DEC_4118,True,OK
DEC_3952,True,OK
DEC_3948,True,OK
DEC_3305,True,OK
DEC_2201,True,OK
DEC_2303,True,OK
DEC_0146,True,OK
DEC_4755,True,OK
DEC_3429,True,OK
DEC_3226,True,OK
DEC_1427,True,OK
DEC_2927,True,OK
DEC_2950,True,OK
DEC_0296,True,OK
DEC_1669,True,OK
DEC_3883,True,OK
DEC_0250,True,OK
DEC_4511,True,OK
DEC_3958,True,OK
DEC_0175,True,OK
DEC_1843,True,OK
DEC_2714,True,OK
DEC_0526,True,OK
DEC_1434,True,OK
DEC_4733,True,OK
DEC_2625,True,OK
DEC_3329,True,OK
DEC_1649,True,OK
DEC_1181,True,OK
DEC_0290,True,OK
DEC_4718,True,OK
DEC_1604,True,OK
DEC_4195,True,OK
DEC_1758,True,OK
DEC_3290,True,OK
DEC_1289,True,OK
DEC_4249,True,OK
DEC_0836,True,OK
DEC_1750,True,OK
DEC_1662,True,OK
DEC_0781,True,OK
DEC_4719,True,OK
DEC_2159,True,OK
DEC_3050,True,OK
DEC_2567,True,OK
DEC_3769,True,OK
DEC_4515,True,OK
DEC_2775,True,OK
DEC_3149,True,OK
DEC_3476,True,OK
DEC_1663,False,Empty PDBQT
DEC_2380,True,OK
DEC_1971,True,OK
DEC_4270,True,OK
DEC_4313,True,OK
DEC_2074,True,OK
DEC_4241,True,OK
DEC_3540,True,OK
DEC_4410,True,OK
DEC_2817,True,OK
DEC_2147,True,OK
DEC_3964,True,OK
DEC_2494,True,OK
DEC_2458,True,OK
DEC_1027,True,OK
DEC_0417,True,OK
DEC_0170,True,OK
DEC_0508,True,OK
DEC_4004,True,OK
DEC_1220,True,OK
DEC_0231,True,OK
DEC_0202,True,OK
DEC_3781,True,OK
DEC_2818,True,OK
DEC_1909,False,Timeout
DEC_0343,True,OK
DEC_2711,True,OK
DEC_4478,False,Empty PDBQT
DEC_1546,True,OK
DEC_3371,True,OK
DEC_4629,True,OK
